"label","row_centroid","col_centroid","min_row","min_col","max_row","max_col","area","convex_area","major_axis_length","minor_axis_length","orientation","perimeter","circularity","solidity","cloud_fraction_ift","ice_fraction_ift","tc_band_1_reflectance","tc_band_4_reflectance","tc_band_3_reflectance","fc_band_7_reflectance","fc_band_2_reflectance","fc_band_1_reflectance","proc_grayscale_std","tc_band_1_std","boundary_gradient","interior_gradient"
1.0,21.655,19.323,2.0,1.0,40.0,37.0,1057,1061.0,41.542,32.569,0.795,121.64,0.898,0.996,0.0,1.0,0.905,0.905,0.897,0.013,0.927,0.945,0.027,0.029,0.038,0.011
2.0,5.345,149.138,2.0,145.0,8.0,154.0,58,58.0,10.549,7.213,1.29,27.071,0.995,1.0,0.0,1.0,0.887,0.883,0.879,0.042,0.9,0.922,0.082,0.065,0.145,0.06
3.0,9.143,275.794,5.0,272.0,13.0,280.0,63,63.0,10.325,7.877,-0.576,27.899,1.017,1.0,0.0,1.0,0.892,0.892,0.892,0.023,0.91,0.934,0.047,0.043,0.077,0.045
5.0,14.013,356.595,9.0,352.0,18.0,361.0,79,79.0,10.326,9.978,0.961,31.314,1.012,1.0,0.0,1.0,0.888,0.891,0.89,0.028,0.906,0.934,0.067,0.059,0.065,0.046
7.0,14.0,342.528,11.0,338.0,17.0,346.0,53,53.0,9.11,7.459,-1.367,25.071,1.06,1.0,0.0,1.0,0.891,0.893,0.892,0.041,0.902,0.926,0.099,0.081,0.095,0.062
9.0,28.315,182.834,15.0,164.0,41.0,199.0,616,620.0,36.619,21.892,-1.212,100.912,0.76,0.994,0.0,1.0,0.909,0.907,0.899,0.02,0.926,0.94,0.041,0.036,0.101,0.021
10.0,21.231,380.019,16.0,375.0,26.0,386.0,108,108.0,12.554,11.151,1.253,37.314,0.975,1.0,0.0,1.0,0.885,0.889,0.881,0.027,0.903,0.932,0.041,0.037,0.063,0.032
11.0,22.151,70.441,17.0,66.0,28.0,75.0,93,93.0,12.859,9.383,-0.351,35.314,0.937,1.0,0.0,1.0,0.848,0.853,0.853,0.036,0.868,0.894,0.085,0.073,0.095,0.054
12.0,22.83,132.784,18.0,128.0,28.0,137.0,88,88.0,11.111,10.129,-0.277,32.728,1.032,1.0,0.0,1.0,0.759,0.782,0.796,0.072,0.734,0.788,0.223,0.184,0.124,0.129
13.0,25.039,335.309,18.0,328.0,32.0,342.0,178,179.0,18.205,12.556,0.698,50.142,0.89,0.994,0.0,1.0,0.893,0.891,0.892,0.022,0.912,0.931,0.064,0.056,0.057,0.028
